target_smiles	sampled_smiles_1	sampled_smiles_2	sampled_smiles_3	sampled_smiles_4	sampled_smiles_5	sampled_smiles_6	sampled_smiles_7	sampled_smiles_8	sampled_smiles_9	sampled_smiles_10	loglikelihood_1	loglikelihood_2	loglikelihood_3	loglikelihood_4	loglikelihood_5	loglikelihood_6	loglikelihood_7	loglikelihood_8	loglikelihood_9	loglikelihood_10
CCCCCC(O)c1ccc(Oc2ccc3ccccc3n2)cn1	CCCCCBr.O=Cc1ccc(Oc2ccc3ccccc3n2)cn1	CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(Oc2ccc3ccccc3n2)cn1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1c(Oc2ccc(C=O)nc2)nc2ccccc2c1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ncc(Oc2ccc3ccccc3n2)cc1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ncc(Oc2nc3ccccc3cc2)cc1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1(C=O)ncc(Oc2ccc3ccccc3n2)cc1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1(Oc2cnc(C=O)cc2)nc2ccccc2cc1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1(Oc2cnc(C=O)cc2)ccc2ccccc2n1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1c(Oc2ccc(C=O)nc2)nc2c(cccc2)c1	C(CCCC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1(Oc2cnc(C=O)cc2)nc2c(cccc2)cc1	-1.0809776	-2.662957	-8.904541	-8.992438	-9.003791	-9.084345	-9.147902	-9.196981	-9.307091	-9.803803
O=C1C[C@H](C(=O)Nc2cc(-c3cccc(COC(C(F)(F)F)C(F)(F)F)c3)n(-c3ccccc3)n2)CN1	COC(=O)[C@H]1CC(=O)NC1.Nc1cc(-c2cccc(COC(C(F)(F)F)C(F)(F)F)c2)n(-c2ccccc2)n1O=C1C[C@H](C(=O)O)CN1	COC(=O)[C@H]1CC(=O)N(O=c2cc(N)n(-c3ccccc3)n2-c2cccc(COC(C(F)(F)F)C(F)(F)F)c2)C1	COC(=O)[C@H]1CC(=O)N(O=C2C[C@H](C(=O)O)CN2)n2c(-c3cccc(COC(C(F)(F)F)C(F)(F)F)c3)cc(N)n2-c2ccccc2)C1	COC(=O)[C@H]1CC(=O)N(O=C2C[C@H](C(=O)O)CN2)n2c(N)cc(-c3cccc(COC(C(F)(F)F)C(F)(F)F)c3)n2-c2ccccc2)C1	COC(=O)[C@H]1CC(=O)N(O=C2C[C@H](C(=O)O)CN2)C1.Nc1cc(-c2cccc(COC(C(F)(F)F)C(F)(F)F)c2)n(-c2ccccc2)n1	COC(=O)[C@H]1CC(=O)N(O=C2C[C@H](C(=O)O)CN2)C1.Nc1cc(-c2cccc(COC(C(F)(F)F)C(F)(F)F)c2)n(-c2ccccc2)n1-c1ccccc1	c1c(COC(C(F)(F)F)C(F)(F)F)cccc1-c1n(-c2ccccc2)n(O=C2NC[C@@H](C(OCC)=O)C2)c(N)c1	COC(=O)[C@H]1CC(=O)NC1.Nc1cc(-c2cccc(COC(C(F)(F)F)C(F)(F)F)c2)n(-c2ccccc2)n1OO	c1c(COC(C(F)(F)F)C(F)(F)F)cccc1-c1n(-c2ccccc2)n(O=C2C[C@H](C(OCC)=O)CN2)c(N)c1	c1c(COC(C(F)(F)F)C(F)(F)F)cccc1-c1n(-c2ccccc2)n(O=C2NC[C@@H](C(=O)OCC)C2)c(N)c1	-1.3022847	-2.2785184	-3.3054452	-5.2525034	-5.4281135	-6.604179	-7.0281277	-7.083866	-7.139714	-7.1407166
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CN2CCOC3(C2)CN(C(c2ccccc2)c2ccccc2)C3)c(C(F)(F)F)c1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1-c1ccc(C(c2ccccc2)N2CC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1-c1ccc(C(c2ccccc2)N2CC3(CN(C(=O)OC(C)(C)C)CCO3)C2)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(C)c(C(F)(F)F)c1-c1ccc(C(c2ccccc2)N2CC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(C)c(C(F)(F)F)c1-c1ccc(C(c2ccccc2)N2CC3(CN(C(=O)OC(C)(C)C)CCO3)C2)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1Cc1ccc(C(c2ccccc2)N2CC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1Cc1ccc(C(c2ccccc2)N2CC3(CN(C(=O)OC(C)(C)C)CCO3)C2)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1Nc1ccc(C(c2ccccc2)N2CC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(C)c(C(F)(F)F)c1Nc1ccc(C(c2ccccc2)N2CC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1Oc1ccc(C(c2ccccc2)N2CC3(CN(C(=O)OC(C)(C)C)CCO3)C2)cc1	CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CBr)c(C(F)(F)F)c1Nc1ccc(C(c2ccccc2)N2CC3(CN(C(=O)OC(C)(C)C)CCO3)C2)cc1	-1.4368438	-1.740579	-2.9991457	-3.589421	-5.6093564	-6.0632625	-6.9116807	-7.414213	-7.675681	-7.6932063
CCC(=O)N1CC[C@@H](NC(=O)c2c(C)[nH]c3c(-c4ccc(OC)cc4OCC4CC4)ncnc23)C1	CCC(=O)COc1ccc(-c2ncnc3c(C(=O)N[C@@H]4CCN(C(=O)OC(C)(C)C)C4)c(C)[nH]c23)c(OCC2CC2)c1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(=O)N[C@@H]1CCN(C(=O)OC(C)(C)C)C1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)C(=O)CC)cc3OCC3CC3)ncnc2c1C(=O)N[C@@H]1CCN(C(=O)OC(C)(C)C)C1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC4CC4)cc3OCC(Cl)=O)ncnc2c1C(=O)N[C@@H]1CCN(C(=O)OC(C)(C)C)C1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CN(C(=O)OC(C)(C)C)CC1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)=O	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(N[C@H]1CN(C(=O)OC(C)(C)C)CC1)=O	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(=O)N[C@H]1CN(C(OC(C)(C)C)=O)CC1	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(N[C@@H]1CCN(C(OC(C)(C)C)=O)C1)=O	CCC(=O)Cl.Cc1[nH]c2c(-c3ccc(OCC(Cl)=O)cc3OCC3CC3)ncnc2c1C(N[C@H]1CN(C(OC(C)(C)C)=O)CC1)=O	-0.79496086	-3.561073	-4.613948	-6.2796845	-6.3901515	-6.6145086	-6.6279674	-6.677098	-6.7181015	-6.7356505
COC(=O)c1cc(Br)cc(C(=O)N[C@H](C)c2ccccc2)c1	COC(=O)c1cc(Br)cc(C(=O)O)c1C[C@@H](NC(=O)OC(C)(C)C)c1ccccc1	COC(=O)c1cc(Br)cc(C(=O)O)c1C[C@H](c1ccccc1)NC(=O)OC(C)(C)C	COC(=O)c1cc(Br)cc(C(=O)O)c1C[C@H](c1ccccc1)NC(OC(C)(C)C)=O	CC(C)(C)OC(=O)N[C@@H](c1ccccc1)Cc1c(C(=O)OC)cc(Br)cc1C(O)=O	CC(C)(C)OC(=O)N[C@@H](c1ccccc1)Cc1c(C(=O)OC)cc(Br)cc1C(=O)O	c1cccc([C@H](NC(OC(C)(C)C)=O)Cc2c(C(=O)OC)cc(Br)cc2C(O)=O)c1	CC(C)(C)OC(=O)N[C@@H](c1ccccc1)Cc1c(C(OC)=O)cc(Br)cc1C(O)=O	c1ccccc1[C@H](NC(OC(C)(C)C)=O)Cc1c(C(=O)OC)cc(Br)cc1C(=O)O	c1ccccc1[C@H](NC(OC(C)(C)C)=O)Cc1c(C(=O)OC)cc(Br)cc1C(O)=O	CC(C)(C)OC(=O)N[C@@H](c1ccccc1)Cc1c(C(OC)=O)cc(Br)cc1C(=O)O	-0.71714485	-6.1709905	-6.1929502	-6.747982	-6.7646027	-6.767498	-6.7806606	-6.786353	-6.786429	-6.7876344
Nc1ccc(C(=O)NCc2ccc(Oc3ccc(F)cc3)cc2)c(N)n1	CC(C)(C)OC(=O)NCc1ccc(Oc2ccc(F)cc2)cc1Nc1ccc(C(=O)O)c(N)n1	Nc1nc(Nc2cc(Oc3ccc(F)cc3)ccc2CNC(=O)OC(C)(C)C)ccc1C(=O)O	Nc1nc(Nc2cc(Oc3ccc(F)cc3)ccc2CNC(OC(C)(C)C)=O)ccc1C(O)=O	Nc1nc(Nc2cc(Oc3ccc(F)cc3)ccc2CNC(OC(C)(C)C)=O)ccc1C(=O)O	Nc1nc(Nc2c(CNC(=O)OC(C)(C)C)ccc(Oc3ccc(F)cc3)c2)ccc1C(O)=O	Nc1nc(Nc2c(CNC(=O)OC(C)(C)C)ccc(Oc3ccc(F)cc3)c2)ccc1C(=O)O	Nc1nc(Nc2c(CNC(OC(C)(C)C)=O)ccc(Oc3ccc(F)cc3)c2)ccc1C(O)=O	Nc1nc(Nc2c(CNC(OC(C)(C)C)=O)ccc(Oc3ccc(F)cc3)c2)ccc1C(=O)O	Nc1c(C(=O)O)ccc(Nc2c(CNC(=O)OC(C)(C)C)ccc(Oc3ccc(F)cc3)c2)n1	Nc1c(C(O)=O)ccc(Nc2c(CNC(=O)OC(C)(C)C)ccc(Oc3ccc(F)cc3)c2)n1	-1.264723	-3.3406901	-4.234225	-4.271687	-4.680983	-4.719145	-4.7583823	-4.7945156	-5.0644646	-5.065022
CC(=O)SCCC(=O)N1[C@H](C(=O)N2CCC[C@H]2C(=O)O)CS[C@@H]1c1ccccc1O	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O/N=C(\O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1ON=C(O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O[SiH2]OC(O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O[SiH](O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O[SiH](OC(O)[C@@H]1CCCN1C(=O)OC(C)(C)C)=C(O)[C@@H]1CCCN1	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O[SiH](OC(O)[C@@H]1CCCN1C(=O)OC(C)(C)C)=O	CC(=O)SCCC(=O)N1[C@@H](c2ccccc2O/N=C(\O)[C@@H]2CCCN2C(=O)OC(C)(C)C)SC[C@H]1C(=O)O	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1OO=C(O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O[SiH]=C(O)[C@@H]1CCCN1C(=O)OC(C)(C)C	CC(=O)SCCC(=O)N1[C@@H](c2ccccc2ON=C(O)[C@@H]2CCCN2C(=O)OC(C)(C)C)SC[C@H]1C(=O)O	-1.6315604	-2.1688926	-2.8404365	-3.9148476	-4.215843	-4.7344623	-4.8836694	-4.907072	-4.909465	-4.9630036
NCCNc1ccnc2c1CC1(CN3CCC1CC3)O2	Clc1ccnc2c1CC1(CN3CCC1CC3)O2.NCCN	Clc1c2c(ncc1)OC1(CN3CCC1CC3)C2.NCCN	c1cc(Cl)c2c(n1)OC1(CN3CCC1CC3)C2.NCCN	Clc1c2c(ncc1)OC1(C3CCN(CC3)C1)C2.NCCN	c1cc(Cl)c2c(n1)OC1(C3CCN(CC3)C1)C2.NCCN	O=C(NCCNN1c2nccc(Cl)c2CC12CN1CCC2CC1)OC(C)(C)C	O=C(NCCNN1c2c(c(Cl)ccn2)CC12CN1CCC2CC1)OC(C)(C)C	c1cc(Cl)c2c(n1)OC1(CN3CCC1CC3)C2.C(N)CN	Clc1c2c(ncc1)OC1(C3CCN(CC3)C1)C2.C(N)CN	c1cc(Cl)c2c(n1)OC1(C3CCN(CC3)C1)C2.C(N)CN	-1.0771788	-4.916993	-4.9984446	-5.106049	-5.3720694	-5.4741316	-5.5718513	-5.823625	-5.910515	-6.16311
O=C(O)CCN1CCCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1	COC(=O)CCBr.Clc1ccc(Oc2ccc(OC[C@@H]3CCCCN3)cc2)cc1	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.O=C(OC)CCBr	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.COC(=O)CCBr	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.O=C(CCBr)OC	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.COC(CCBr)=O	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.C(CC(=O)OC)Br	c1c(Cl)ccc(Oc2ccc(OC[C@@H]3CCCCN3)cc2)c1.C(CC(=O)OC)Br	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.C(CC(OC)=O)Br	c1c(Cl)ccc(Oc2ccc(OC[C@@H]3CCCCN3)cc2)c1.C(CC(OC)=O)Br	c1c(Cl)ccc(Oc2ccc(OC[C@H]3NCCCC3)cc2)c1.C(CCBr)(OC)=O	-0.7047573	-7.3226013	-7.3517356	-7.3777337	-7.380919	-8.144578	-8.150433	-8.16262	-8.171291	-8.522908
COc1ccc(Oc2ncc(-c3cc(C(C)N)on3)s2)c(Cl)c1	CC(Br)c1cc(-c2cnc(Oc3ccc(OC)cc3Cl)s2)no1.O=C1NC(=O)c2ccccc21	CC(c1cc(-c2cnc(Cl)s2)no1)N1C(=O)c2ccccc2C1=O.COc1ccc(O)c(Cl)c1	CC(c1cc(-c2cnc(Br)s2)no1)N1C(=O)c2ccccc2C1=O.COc1ccc(O)c(Cl)c1	CC(N1C(=O)c2c(cccc2)C1=O)c1onc(-c2sc(Cl)nc2)c1.c1c(O)c(Cl)cc(OC)c1	CC(N1C(=O)c2c(cccc2)C1=O)c1onc(-c2sc(Cl)nc2)c1.c1(OC)ccc(O)c(Cl)c1	CC(N1C(=O)c2c(cccc2)C1=O)c1onc(-c2sc(Cl)nc2)c1.c1(OC)cc(Cl)c(O)cc1	CC(N1C(=O)c2c(cccc2)C1=O)c1cc(-c2sc(Cl)nc2)no1.c1(OC)ccc(O)c(Cl)c1	CC(N1C(=O)c2c(cccc2)C1=O)c1onc(-c2sc(Cl)nc2)c1.c1c(OC)ccc(O)c1Cl	CC(N1C(=O)c2c(cccc2)C1=O)c1onc(-c2sc(Cl)nc2)c1.c1c(OC)cc(Cl)c(O)c1	CC(N1C(=O)c2c(cccc2)C1=O)c1cc(-c2sc(Cl)nc2)no1.c1c(OC)ccc(O)c1Cl	-1.5620824	-2.1831021	-2.190354	-7.659358	-7.8217106	-7.828616	-7.9717617	-8.030188	-8.1198435	-8.200759
CSc1nc(-c2ccc(F)cc2C)c2ccc(=O)n(-c3c(F)cccc3F)c2n1	CCOC(=O)CP(=O)(OCC)OCC.CSc1nc(Cl)c(C=O)c(Nc2c(F)cccc2F)n1	CCOC(=O)CP(=O)(OCC)OCC.CSc1nc(Nc2c(F)cccc2F)c(C=O)c(-c2ccc(F)cc2C)n1	CCOC(=O)CP(=O)(OCC)OCC.CSc1nc(Cl)c(C=CC(=O)OCC)c(Nc2c(F)cccc2F)n1	c1ccc(F)c(Nc2c(C=O)c(-c3ccc(F)cc3C)nc(SC)n2)c1F.CCOP(OCC)(=O)CC(OCC)=O	c1ccc(F)c(Nc2nc(SC)nc(-c3c(C)cc(F)cc3)c2C=O)c1F.CCOP(OCC)(=O)CC(OCC)=O	c1ccc(F)c(Nc2c(C=O)c(-c3ccc(F)cc3C)nc(SC)n2)c1F.CCOP(OCC)(=O)CC(=O)OCC	c1ccc(F)c(Nc2nc(SC)nc(-c3c(C)cc(F)cc3)c2C=O)c1F.CCOP(OCC)(=O)CC(=O)OCC	c1ccc(F)c(Nc2c(C=O)c(-c3c(C)cc(F)cc3)nc(SC)n2)c1F.CCOP(OCC)(=O)CC(OCC)=O	c1ccc(F)c(Nc2c(C=O)c(-c3c(C)cc(F)cc3)nc(SC)n2)c1F.CCOP(OCC)(=O)CC(=O)OCC	c1ccc(F)c(Nc2c(C=O)c(-c3c(C)cc(F)cc3)nc(SC)n2)c1F.C(C)OP(OCC)(=O)CC(OCC)=O	-1.1507914	-2.2821257	-2.413351	-9.771722	-9.781165	-9.783015	-9.794304	-9.843492	-9.854295	-10.411138
COC(=O)c1ccc(CN2CCOCC2)c(OS(C)(=O)=O)c1	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.O=C	C1COCCN1.COC(=O)c1ccc(C=O)c(O)c1CS(=O)(=O)Cl	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.O=C([O-])O	COC(=O)c1ccc(CN2CCOCC2)c(OC)c1CS(=O)(=O)Cl	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.O=C([O-])OC	c1(C(=O)OC)ccc(CN2CCOCC2)c(O)c1CS(=O)(Cl)=O.C=[N+]=[N-]	c1(C(=O)OC)ccc(CN2CCOCC2)c(O)c1CS(Cl)(=O)=O.C=[N+]=[N-]	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.C1CN(C)CCO1	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.O=Cc1ccc(C(=O)OC)cc1O	COC(=O)c1ccc(CN2CCOCC2)c(O)c1CS(=O)(=O)Cl.O=C(OC)c1cccc(O)c1	-0.9957083	-2.345086	-2.8141408	-4.8607416	-6.5656357	-6.8234534	-6.888443	-6.9081826	-6.9734106	-7.2220807
COC(=O)c1cc(C(=O)OC)cc(-c2cccc(Cl)c2)c1	COC(=O)c1cc(Br)cc(C(=O)OC)c1O.OB(O)c1cccc(Cl)c1	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.OB(O)c1cc(Cl)ccc1	c1(C(OC)=O)c(O)c(C(=O)OC)cc(Br)c1.OB(O)c1cc(Cl)ccc1	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.OB(O)c1cccc(Cl)c1	c1(C(OC)=O)c(O)c(C(=O)OC)cc(Br)c1.OB(O)c1cccc(Cl)c1	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.OB(c1cccc(Cl)c1)O	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.OB(c1cc(Cl)ccc1)O	c1(C(=O)OC)cc(Br)cc(C(OC)=O)c1O.c1c(B(O)O)cccc1Cl	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.c1c(B(O)O)cccc1Cl	c1(C(OC)=O)c(O)c(C(OC)=O)cc(Br)c1.c1c(B(O)O)cc(Cl)cc1	-0.6076506	-8.243596	-8.271462	-8.272836	-8.301216	-8.301516	-8.316279	-8.350963	-8.406551	-8.415127
COC(=O)c1ccc(Nc2ccccc2)cc1	COC(=O)c1ccc(Br)cc1F.Nc1ccccc1	COC(=O)c1ccc(Br)cc1I.Nc1ccccc1	COC(=O)c1ccc(Br)cc1OS(=O)(=O)C(F)(F)F.Nc1ccccc1	c1c(Br)cc(I)c(C(OC)=O)c1.c1c(N)cccc1	c1c(Br)ccc(C(=O)OC)c1F.c1c(N)cccc1	c1c(Br)ccc(C(=O)OC)c1F.c1cccc(N)c1	c1c(Br)cc(I)c(C(OC)=O)c1.c1cccc(N)c1	c1c(Br)cc(I)c(C(=O)OC)c1.c1c(N)cccc1	c1c(Br)cc(I)c(C(=O)OC)c1.c1cccc(N)c1	c1c(Br)ccc(C(OC)=O)c1F.c1cccc(N)c1	-0.8148648	-2.9496717	-4.184023	-6.725158	-6.7295794	-6.740206	-6.741278	-6.7535863	-6.7612853	-6.771815
CCCCN(CCCC)c1ccc(C=Cc2ccc(CO)cc2)cc1	CCCCN(CCCCC1CCCO1)c1ccc(C=O)cc1Sc1ccccc1.CN(C)C=O	CCCCN(CCCCC1CCCO1)c1ccc(C2OCCO2)cc1[SiH](c1ccccc1)c1ccccc1	CCCCN(CCCCC1CCCO1)c1ccc(C2OCCO2)cc1[S+](c1ccccc1)c1ccccc1	CCCCN(CCCCC1CCCO1)c1ccc(C2OCCO2)cc1/C=C/c1ccccc1	CCCCN(CCCCC1OCCC1)c1ccc(C=O)cc1Sc1ccccc1.CN(C)C=O	CCCCN(CCCCC1CCCO1)c1ccc(C2OCCO2)cc1[SH](c1ccccc1)c1ccccc1	c1c(C2OCCO2)cc([S+](c2ccccc2)c2ccccc2)c(N(CCCC)CCCCC2OCCC2)c1	c1(C2OCCO2)ccc(N(CCCC)CCCCC2OCCC2)c([SiH](c2ccccc2)c2ccccc2)c1	c1(C2OCCO2)cc([S+](c2ccccc2)c2ccccc2)c(N(CCCC)CCCCC2OCCC2)cc1	c1c(C2OCCO2)cc([S+](c2ccccc2)c2ccccc2)c(N(CCCC)CCCCC2CCCO2)c1	-1.5192077	-1.7698879	-2.421602	-4.268899	-4.8856378	-4.9318843	-4.999776	-5.164615	-5.2606626	-5.3935633
CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC4(C(C)(C)C)OCCO4)c(C)c3)cc(C)c2o1	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(=O)C(C)(C)C)c(C)c3)cc(C)c2o1.OCCO	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(=O)C(C)(C)C)c(C)c3)cc(C)c2o1.OCCBr	CCOC(=O)c1cc2cc(C(CC)(c3ccc(OCC(=O)C(C)(C)C)c(C)c3)CC)cc(C)c2o1.OCCO	CCOC(=O)c1cc2cc(C(CC)(CC)c3cc(C)c(OCC(=O)C(C)(C)C)cc3)cc(C)c2o1.OCCO	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(C(C)(C)C)=O)c(C)c3)cc(C)c2o1.OCCO	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(C(C)(C)C)=O)c(C)c3)cc(C)c2o1.C(CO)O	CCOC(=O)c1cc2cc(C(CC)(CC)c3cc(C)c(OCC(=O)C(C)(C)C)cc3)cc(C)c2o1.C(CO)O	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(C(C)(C)C)=O)c(C)c3)cc(C)c2o1.C(O)CO	CCOC(=O)c1cc2cc(C(CC)(CC)c3ccc(OCC(C(C)(C)C)=O)c(C)c3)cc(C)c2o1.BrCCO	CCOC(=O)c1cc2cc(C(CC)(CC)c3cc(C)c(OCC(=O)C(C)(C)C)cc3)cc(C)c2o1.C(O)CO	-0.6823902	-4.0360746	-6.9968715	-8.056478	-8.456251	-8.759824	-9.174598	-9.326917	-9.55973	-9.725772
COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(NC(=O)Cc3cccs3)c(-c3ccc(C(=O)O)cc3)c21	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.O=C(Cl)Cc1cccs1	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.O=C(Cc1cccs1)Cl	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.ClC(=O)Cc1sccc1	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.O=C(Cl)Cc1sccc1	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.ClC(Cc1sccc1)=O	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.c1ccsc1CC(Cl)=O	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.c1ccsc1CC(=O)Cl	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.ClC(=O)Cc1cccs1	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.c1(CC(Cl)=O)sccc1	COC(=O)c1ccc(-c2c(N)ccc3c2/C(=C/c2[nH]ccc2OC)C(=O)N3)cc1.c1(CC(=O)Cl)sccc1	-0.7249343	-7.526889	-7.764847	-7.8039203	-7.851699	-7.8795447	-7.928098	-7.9700212	-8.043805	-8.06479
